User_ID,aux
1362,"M,50,7"
1363,"F,45,2"
1364,"F,1,10"
1365,"M,1,10"
1366,"M,25,12"
1367,"F,25,3"
1368,"M,25,5"
1369,"M,35,2"
1370,"F,50,2"
1371,"M,1,10"
1372,"F,25,1"
1373,"M,50,1"
1374,"F,45,5"
1375,"F,45,1"
1376,"M,35,16"
1377,"F,45,7"
1378,"F,56,13"
1379,"M,1,10"
1380,"M,18,11"
1381,"F,45,1"
1382,"F,25,7"
1383,"M,18,10"
1384,"F,25,5"
1385,"F,25,0"
1386,"F,50,13"
1387,"M,56,20"
1388,"M,25,17"
1389,"M,35,16"
1390,"M,35,15"
1391,"M,45,3"
1392,"M,18,4"
1393,"F,25,3"
1394,"M,25,2"
1395,"F,25,12"
1396,"M,35,7"
1397,"F,56,16"
1398,"M,18,17"
1399,"M,25,7"
1400,"F,18,1"
1401,"M,18,4"
1402,"F,25,0"
1403,"M,50,16"
1404,"M,56,13"
1405,"M,25,4"
1406,"F,35,15"
1407,"M,25,0"
1408,"M,18,4"
1409,"M,50,7"
1410,"M,35,1"
1411,"M,25,17"
1412,"M,18,3"
1413,"M,18,4"
1414,"M,45,14"
1415,"M,25,14"
1416,"M,35,16"
1417,"M,18,4"
1418,"F,25,1"
1419,"M,18,4"
1420,"F,1,10"
1421,"M,35,17"
1422,"M,25,4"
1423,"M,35,0"
1424,"M,1,10"
1425,"M,18,14"
1426,"M,25,12"
1427,"F,45,11"
1428,"F,35,3"
1429,"M,18,4"
1430,"M,56,6"
1431,"M,35,1"
1432,"F,18,14"
1433,"F,1,10"
1434,"M,25,14"
1435,"F,50,6"
1436,"M,50,3"
1437,"M,18,2"
1438,"M,35,3"
1439,"M,35,12"
1440,"M,35,16"
1441,"M,18,2"
1442,"M,35,2"
1443,"F,25,4"
1444,"M,25,2"
1445,"M,35,12"
1446,"M,18,4"
1447,"F,25,3"
1448,"M,35,20"
1449,"M,18,4"
1450,"M,35,20"
1451,"F,56,13"
1452,"M,25,14"
1453,"M,18,4"
1454,"F,45,0"
1455,"M,25,2"
1456,"M,25,1"
1457,"M,1,0"
1458,"F,25,0"
1459,"F,18,4"
1460,"F,45,0"
1461,"M,35,16"
1462,"M,50,16"
1463,"M,35,12"
1464,"M,50,16"
1465,"M,18,4"
1466,"M,25,5"
1467,"M,1,14"
1468,"M,56,20"
1469,"M,18,4"
1470,"M,25,17"
1471,"M,25,7"
1472,"M,25,14"
1473,"M,25,4"
1474,"F,25,2"
1475,"F,18,0"
1476,"F,45,1"
1477,"M,1,10"
1478,"F,50,2"
1479,"M,25,20"
1480,"M,35,17"
1481,"M,25,7"
1482,"M,18,4"
1483,"M,25,12"
1484,"F,25,9"
1485,"M,25,16"
1486,"M,35,7"
1487,"M,25,7"
1488,"F,35,2"
1489,"M,50,7"
1490,"M,18,4"
1491,"M,25,12"
1492,"F,25,14"
1493,"M,25,17"
1494,"M,18,0"
1495,"M,25,17"
1496,"M,50,5"
1497,"M,18,4"
1498,"M,1,10"
1499,"M,25,17"
1500,"M,25,11"
1501,"M,18,4"
1502,"M,25,12"
1503,"M,18,19"
1504,"M,50,11"
1505,"M,25,7"
1506,"M,35,17"
1507,"F,1,10"
1508,"M,1,0"
1509,"F,25,1"
1510,"M,35,12"
1511,"M,25,20"
1512,"F,35,16"
1513,"M,18,4"
1514,"M,25,16"
1515,"F,25,12"
1516,"M,18,0"
1517,"M,25,2"
1518,"M,18,4"
1519,"M,25,17"
1520,"F,25,7"
1521,"M,35,20"
1522,"M,25,17"
1523,"M,18,4"
1524,"F,25,16"
1525,"M,56,17"
1526,"M,18,10"
1527,"M,25,15"
1528,"M,18,4"
1529,"M,25,4"
1530,"M,45,17"
1531,"M,18,14"
1532,"M,45,1"
1533,"M,50,12"
1534,"F,18,20"
1535,"F,35,3"
1536,"M,18,20"
1537,"M,25,3"
1538,"M,25,3"
1539,"M,45,0"
1540,"M,56,17"
1541,"M,18,17"
1542,"M,25,11"
1543,"M,25,12"
1544,"M,25,20"
1545,"M,25,4"
1546,"M,56,13"
1547,"M,35,1"
1548,"M,35,6"
1549,"M,18,4"
1550,"M,25,11"
1551,"M,45,20"
1552,"F,25,15"
1553,"F,35,12"
1554,"F,18,0"
1555,"M,18,4"
1556,"F,18,4"
1557,"M,18,6"
1558,"M,35,8"
1559,"F,25,3"
1560,"F,18,4"
1561,"M,18,20"
1562,"F,1,10"
1563,"M,50,1"
1564,"M,45,17"
1565,"M,35,16"
1566,"M,25,12"
1567,"F,1,10"
1568,"F,56,13"
1569,"M,18,17"
1570,"M,25,20"
1571,"F,25,3"
1572,"M,1,0"
1573,"M,25,6"
1574,"F,50,7"
1575,"F,45,9"
1576,"M,56,0"
1577,"M,18,4"
1578,"M,25,0"
1579,"F,18,4"
1580,"F,18,4"
1581,"M,18,0"
1582,"M,35,6"
1583,"M,25,19"
1584,"M,56,20"
1585,"M,45,7"
1586,"F,25,3"
1587,"M,25,11"
1588,"M,25,0"
1589,"M,35,1"
1590,"M,50,7"
1591,"M,35,7"
1592,"M,25,16"
1593,"F,35,20"
1594,"M,35,1"
1595,"F,18,5"
1596,"M,25,12"
1597,"M,35,13"
1598,"M,25,0"
1599,"M,35,7"
1600,"M,25,12"
1601,"F,25,7"
1602,"F,25,0"
1603,"M,25,11"
1604,"F,18,0"
1605,"F,35,3"
1606,"M,45,1"
1607,"M,25,11"
1608,"F,35,9"
1609,"M,25,11"
1610,"M,25,0"
1611,"M,25,17"
1612,"M,18,20"
1613,"M,35,0"
1614,"F,45,7"
1615,"M,25,0"
1616,"M,25,12"
1617,"M,50,0"
1618,"M,50,3"
1619,"M,25,20"
1620,"M,25,4"
1621,"M,18,4"
1622,"M,50,15"
1623,"M,25,0"
1624,"M,45,0"
1625,"M,18,4"
1626,"M,18,17"
1627,"M,18,20"
1628,"M,18,4"
1629,"M,45,17"
1630,"F,50,0"
1631,"M,25,16"
1632,"F,45,7"
1633,"F,56,0"
1634,"M,25,0"
1635,"F,25,19"
1636,"M,56,0"
1637,"F,18,17"
1638,"M,25,17"
1639,"M,35,17"
1640,"M,25,0"
1641,"M,50,13"
1642,"M,45,2"
1643,"M,18,12"
1644,"F,18,9"
1645,"M,25,20"
1646,"M,18,18"
1647,"M,50,14"
1648,"M,18,19"
1649,"M,25,19"
1650,"M,25,12"
1651,"M,25,16"
1652,"M,18,0"
1653,"F,45,0"
1654,"M,18,4"
1655,"M,25,17"
1656,"F,45,0"
1657,"F,35,6"
1658,"F,18,9"
1659,"F,25,2"
1660,"M,35,7"
1661,"M,25,12"
1662,"M,18,4"
1663,"F,18,4"
1664,"M,45,17"
1665,"M,25,14"
1666,"M,50,16"
1667,"M,35,2"
1668,"F,25,17"
1669,"F,56,13"
1670,"M,35,0"
1671,"M,25,17"
1672,"M,1,10"
1673,"M,35,2"
1674,"F,25,6"
1675,"M,18,4"
1676,"M,18,14"
1677,"F,18,17"
1678,"M,25,12"
1679,"M,25,20"
1680,"M,18,4"
1681,"M,25,2"
1682,"F,25,7"
1683,"M,18,3"
1684,"M,35,12"
1685,"M,35,12"
1686,"M,25,3"
1687,"F,18,4"
1688,"M,35,5"
1689,"M,35,16"
1690,"F,25,17"
1691,"M,35,20"
1692,"M,25,12"
1693,"M,25,12"
1694,"M,25,1"
1695,"M,35,7"
1696,"F,18,4"
1697,"M,35,2"
1698,"F,25,19"
1699,"M,25,20"
1700,"F,25,4"
1701,"M,18,10"
1702,"M,18,15"
1703,"M,25,4"
1704,"F,18,4"
1705,"M,25,20"
1706,"M,50,1"
1707,"M,25,0"
1708,"M,25,0"
1709,"M,18,0"
1710,"F,18,4"
1711,"M,25,0"
1712,"M,25,0"
1713,"M,25,17"
1714,"M,25,16"
1715,"M,25,0"
1716,"F,50,6"
1717,"M,18,4"
1718,"M,18,16"
1719,"M,18,4"
1720,"M,18,19"
1721,"M,35,0"
1722,"M,35,17"
1723,"M,18,4"
1724,"M,18,19"
1725,"M,25,2"
1726,"M,35,16"
1727,"M,18,4"
1728,"M,25,7"
1729,"F,18,4"
1730,"F,18,0"
1731,"M,18,4"
1732,"M,18,14"
1733,"M,45,17"
1734,"M,18,20"
1735,"M,56,8"
1736,"M,35,20"
1737,"M,35,16"
1738,"M,56,16"
1739,"M,56,1"
1740,"M,35,7"
1741,"M,25,15"
1742,"M,35,17"
1743,"M,35,12"
1744,"M,45,0"
1745,"M,25,4"
1746,"M,25,0"
1747,"M,50,1"
1748,"M,25,2"
1749,"M,50,5"
1750,"M,35,20"
1751,"M,25,3"
1752,"M,35,6"
1753,"M,18,19"
1754,"F,18,4"
1755,"F,25,1"
1756,"M,25,4"
1757,"F,25,0"
1758,"M,25,16"
1759,"F,25,3"
1760,"M,35,0"
1761,"M,25,14"
1762,"M,35,7"
1763,"M,18,0"
1764,"M,18,4"
1765,"F,45,0"
1766,"M,25,20"
1767,"M,45,16"
1768,"M,25,17"
1769,"M,35,16"
1770,"M,25,17"
1771,"M,56,2"
1772,"M,18,4"
1773,"M,25,17"
1774,"M,25,4"
1775,"M,25,0"
1776,"M,25,20"
1777,"M,18,4"
1778,"M,18,1"
1779,"M,35,1"
1780,"F,35,0"
1781,"M,45,0"
1782,"M,18,4"
1783,"M,18,20"
1784,"M,18,4"
1785,"M,45,1"
1786,"M,18,8"
1787,"M,45,2"
1788,"M,1,10"
1789,"M,25,0"
1790,"M,18,4"
1791,"F,25,2"
1792,"M,25,4"
1793,"M,25,11"
1794,"M,18,17"
1795,"M,50,11"
1796,"M,35,7"
1797,"M,45,11"
1798,"M,35,11"
1799,"M,18,4"
1800,"F,25,6"
1801,"M,18,4"
1802,"M,25,2"
1803,"M,25,7"
1804,"M,18,4"
1805,"M,18,4"
1806,"M,18,17"
1807,"F,18,4"
1808,"F,25,14"
1809,"M,50,13"
1810,"M,56,2"
1811,"F,25,12"
1812,"F,35,6"
1813,"M,50,7"
1814,"M,1,1"
1815,"F,35,9"
1816,"M,35,1"
1817,"M,1,8"
1818,"F,35,12"
1819,"M,25,20"
1820,"M,25,20"
1821,"F,25,0"
1822,"F,35,1"
1823,"F,18,4"
1824,"M,25,7"
1825,"M,45,11"
1826,"F,25,1"
1827,"M,18,4"
1828,"M,25,16"
1829,"M,18,4"
1830,"M,18,4"
1831,"F,18,4"
1832,"M,18,17"
1833,"M,35,5"
1834,"M,25,19"
1835,"M,25,0"
1836,"M,25,2"
1837,"M,35,7"
1838,"M,18,4"
1839,"M,25,12"
1840,"M,18,0"
1841,"M,18,4"
1842,"M,25,12"
1843,"F,18,4"
1844,"M,25,2"
1845,"M,45,12"
1846,"M,18,4"
1847,"M,35,5"
1848,"M,35,7"
1849,"M,18,5"
1850,"M,25,19"
1851,"M,25,12"
1852,"M,50,0"
1853,"M,25,0"
1854,"M,18,4"
1855,"M,56,7"
1856,"M,1,10"
1857,"F,18,4"
1858,"F,25,4"
1859,"M,56,16"
1860,"M,50,16"
1861,"M,50,14"
1862,"M,18,4"
1863,"M,35,7"
1864,"F,18,1"
1865,"M,25,7"
1866,"M,50,7"
1867,"M,50,11"
1868,"M,45,14"
1869,"M,56,13"
1870,"F,45,1"
1871,"M,50,20"
1872,"M,35,7"
1873,"M,45,7"
1874,"M,35,12"
1875,"M,25,12"
1876,"F,45,20"
1877,"M,1,10"
1878,"M,25,4"
1879,"M,35,0"
1880,"M,35,2"
1881,"M,35,16"
1882,"F,50,0"
1883,"M,45,20"
1884,"M,50,17"
1885,"M,25,12"
1886,"M,56,15"
1887,"M,35,12"
1888,"M,18,14"
1889,"M,50,6"
1890,"M,45,1"
1891,"M,25,20"
1892,"F,35,0"
1893,"F,35,7"
1894,"M,35,14"
1895,"M,56,13"
1896,"F,50,2"
1897,"M,25,12"
1898,"F,45,6"
1899,"M,56,12"
1900,"M,50,7"
1901,"M,25,19"
1902,"M,35,0"
1903,"M,18,1"
1904,"F,35,20"
1905,"F,25,5"
1906,"M,35,17"
1907,"M,56,13"
1908,"M,18,4"
1909,"M,1,10"
1910,"F,18,4"
1911,"M,25,4"
1912,"M,25,17"
1913,"F,35,14"
1914,"M,50,13"
1915,"M,45,7"
1916,"M,18,10"
1917,"F,45,6"
1918,"M,1,0"
1919,"F,35,7"
1920,"M,56,12"
1921,"F,25,7"
1922,"M,35,7"
1923,"F,56,6"
1924,"M,50,7"
1925,"F,1,0"
1926,"M,35,7"
1927,"M,1,10"
1928,"F,1,10"
1929,"M,25,15"
1930,"M,25,2"
1931,"M,25,7"
1932,"M,18,19"
1933,"M,25,17"
1934,"M,1,10"
1935,"M,35,0"
1936,"M,25,11"
1937,"F,25,2"
1938,"F,35,2"
1939,"M,25,12"
1940,"M,35,17"
1941,"M,35,5"
1942,"M,18,4"
1943,"F,18,4"
1944,"M,25,20"
1945,"M,25,14"
1946,"M,25,7"
1947,"M,1,10"
1948,"M,18,17"
1949,"M,25,12"
1950,"F,18,4"
1951,"M,35,1"
1952,"F,25,2"
1953,"M,25,16"
1954,"M,1,19"
1955,"M,35,0"
1956,"F,18,4"
1957,"F,25,1"
1958,"F,50,13"
1959,"M,45,7"
1960,"F,50,3"
1961,"F,18,1"
1962,"F,50,9"
1963,"F,25,6"
1964,"M,56,17"
1965,"M,25,20"
1966,"M,50,7"
1967,"M,25,11"
1968,"F,25,3"
1969,"M,50,13"
1970,"F,25,14"
1971,"M,45,17"
1972,"M,25,1"
1973,"M,35,17"
1974,"M,18,4"
1975,"M,35,5"
1976,"M,56,6"
1977,"M,1,10"
1978,"M,56,17"
1979,"M,35,7"
1980,"M,56,1"
1981,"M,1,10"
1982,"M,25,14"
1983,"M,18,10"
1984,"M,45,12"
1985,"M,50,13"
1986,"M,25,17"
1987,"F,25,1"
1988,"M,50,6"
1989,"M,25,7"
1990,"M,25,20"
1991,"M,18,4"
1992,"M,35,17"
1993,"M,35,2"
1994,"M,25,1"
1995,"M,35,0"
1996,"M,25,0"
1997,"F,50,9"
1998,"F,35,3"
1999,"M,18,4"
2000,"M,50,1"
2001,"F,56,13"
2002,"M,1,10"
2003,"M,45,19"
2004,"M,18,4"
2005,"M,35,0"
2006,"M,50,16"
2007,"M,25,3"
2008,"F,35,7"
2009,"M,18,4"
2010,"F,35,3"
2011,"M,25,4"
2012,"M,45,0"
2013,"M,18,4"
2014,"M,18,4"
2015,"F,56,2"
2016,"M,25,17"
2017,"M,35,16"
2018,"M,50,1"
2019,"M,25,7"
2020,"M,25,0"
2021,"M,25,7"
2022,"M,18,4"
2023,"M,1,19"
2024,"M,56,13"
2025,"M,50,16"
2026,"F,25,9"
2027,"M,45,6"
2028,"F,25,12"
2029,"M,25,4"
2030,"M,35,20"
2031,"M,50,14"
2032,"F,45,20"
2033,"F,45,2"
2034,"F,18,0"
2035,"F,25,14"
2036,"M,56,14"
2037,"F,45,1"
2038,"M,50,16"
2039,"F,25,7"
2040,"F,25,20"
2041,"M,1,10"
2042,"M,25,14"
2043,"F,45,0"
2044,"F,1,0"
2045,"M,35,1"
2046,"M,1,10"
2047,"M,50,6"
2048,"F,50,0"
2049,"F,35,3"
2050,"M,35,7"
2051,"M,1,10"
2052,"M,45,11"
2053,"M,25,12"
2054,"M,50,11"
2055,"M,25,4"
2056,"M,35,1"
2057,"F,56,1"
2058,"M,35,0"
2059,"M,1,1"
2060,"M,56,1"
2061,"M,18,4"
2062,"M,25,4"
2063,"M,35,1"
2064,"M,25,6"
2065,"F,25,6"
2066,"M,50,16"
2067,"F,35,12"
2068,"M,56,15"
2069,"F,35,6"
2070,"M,45,7"
2071,"F,50,12"
2072,"F,18,4"
2073,"M,18,4"
2074,"F,25,4"
2075,"M,18,4"
2076,"M,18,0"
2077,"M,18,4"
2078,"M,1,10"
2079,"M,25,11"
2080,"M,18,17"
2081,"M,1,19"
2082,"M,18,4"
2083,"M,18,4"
2084,"M,18,0"
2085,"M,35,14"
2086,"M,25,0"
2087,"M,50,7"
2088,"M,35,17"
2089,"M,35,17"
2090,"F,35,20"
2091,"M,56,1"
2092,"M,18,0"
2093,"M,35,2"
2094,"M,56,13"
2095,"F,25,17"
2096,"M,18,5"
2097,"M,35,20"
2098,"F,18,0"
2099,"F,25,0"
2100,"M,25,16"
2101,"M,25,11"
2102,"M,35,12"
2103,"M,45,15"
2104,"M,25,1"
2105,"F,18,20"
2106,"M,25,1"
2107,"M,1,10"
2108,"M,25,16"
2109,"M,50,11"
2110,"M,56,13"
2111,"F,45,12"
2112,"M,25,6"
2113,"M,18,18"
2114,"M,35,17"
2115,"M,18,4"
2116,"M,56,13"
2117,"M,25,14"
2118,"M,35,4"
2119,"M,1,0"
2120,"M,56,13"
2121,"M,35,12"
2122,"F,35,0"
2123,"M,25,0"
2124,"M,35,3"
2125,"M,56,14"
2126,"M,18,4"
2127,"F,45,1"
2128,"M,25,5"
2129,"M,45,0"
2130,"M,25,0"
2131,"M,56,14"
2132,"F,1,10"
2133,"M,18,10"
2134,"M,50,1"
2135,"M,35,18"
2136,"F,1,10"
2137,"F,18,4"
2138,"F,50,3"
2139,"M,45,14"
2140,"F,50,16"
2141,"F,45,14"
2142,"M,18,4"
2143,"M,18,0"
2144,"M,18,10"
2145,"M,18,2"
2146,"F,18,0"
2147,"F,18,0"
2148,"M,25,0"
2149,"F,18,4"
2150,"M,56,13"
2151,"M,18,4"
2152,"M,18,16"
2153,"M,25,12"
2154,"F,1,10"
2155,"M,18,19"
2156,"F,18,3"
2157,"M,25,12"
2158,"F,50,14"
2159,"F,18,19"
2160,"F,35,2"
2161,"F,1,10"
2162,"M,18,0"
2163,"M,35,0"
2164,"M,25,7"
2165,"M,1,10"
2166,"F,25,6"
2167,"M,1,10"
2168,"M,1,0"
2169,"F,50,16"
2170,"M,35,0"
2171,"M,18,20"
2172,"M,50,13"
2173,"M,50,12"
2174,"M,25,4"
2175,"M,1,19"
2176,"F,35,20"
2177,"M,45,14"
2178,"F,25,0"
2179,"M,25,12"
2180,"M,25,0"
2181,"F,25,4"
2182,"F,56,1"
2183,"M,18,4"
2184,"M,45,17"
2185,"M,18,5"
2186,"M,45,16"
2187,"F,18,19"
2188,"M,1,10"
2189,"F,25,15"
2190,"M,18,4"
2191,"F,25,0"
2192,"M,1,10"
2193,"M,25,17"
2194,"M,1,10"
2195,"M,25,12"
2196,"F,25,1"
2197,"F,35,9"
2198,"M,1,10"
2199,"M,35,1"
2200,"M,56,20"
2201,"F,1,10"
2202,"M,45,12"
2203,"M,56,3"
2204,"F,25,7"
2205,"M,45,7"
2206,"M,18,4"
2207,"M,25,0"
2208,"M,35,7"
2209,"M,45,17"
2210,"M,45,6"
2211,"M,18,4"
2212,"F,25,0"
2213,"F,25,1"
2214,"F,25,0"
2215,"F,25,20"
2216,"M,1,10"
2217,"M,35,17"
2218,"M,25,6"
2219,"F,50,3"
2220,"M,56,17"
2221,"F,45,1"
2222,"M,25,2"
2223,"M,25,12"
2224,"M,25,5"
2225,"F,25,7"
2226,"M,50,14"
2227,"M,25,12"
2228,"M,45,0"
2229,"F,45,1"
2230,"M,50,11"
2231,"M,25,14"
2232,"F,35,3"
2233,"M,56,1"
2234,"M,1,10"
2235,"M,1,10"
2236,"F,35,6"
2237,"F,25,4"
2238,"M,18,10"
2239,"M,45,12"
2240,"M,45,5"
2241,"M,18,4"
2242,"M,45,2"
2243,"M,1,10"
2244,"M,1,10"
2245,"M,25,0"
2246,"M,45,2"
2247,"F,35,12"
2248,"M,25,5"
2249,"M,18,19"
2250,"M,35,14"
2251,"F,18,1"
2252,"F,50,0"
2253,"M,35,5"
2254,"F,35,6"
2255,"F,45,15"
2256,"F,18,4"
2257,"F,18,4"
2258,"F,56,16"
2259,"F,25,20"
2260,"M,25,5"
2261,"M,45,17"
2262,"M,25,6"
2263,"F,45,7"
2264,"M,56,13"
2265,"F,50,2"
2266,"F,56,13"
2267,"F,35,1"
2268,"F,45,0"
2269,"M,18,1"
2270,"M,50,14"
2271,"M,25,0"
2272,"M,25,6"
2273,"M,18,2"
2274,"M,56,7"
2275,"M,56,13"
2276,"F,45,9"
2277,"M,50,17"
2278,"M,50,7"
2279,"M,56,6"
2280,"M,45,11"
2281,"M,50,2"
2282,"M,35,18"
2283,"M,25,20"
2284,"F,1,10"
2285,"M,35,17"
2286,"M,56,0"
2287,"M,1,10"
2288,"F,50,1"
2289,"M,25,0"
2290,"M,45,1"
2291,"M,50,15"
2292,"F,56,3"
2293,"M,56,13"
2294,"M,45,11"
2295,"F,25,6"
2296,"M,56,13"
2297,"M,35,17"
2298,"F,18,10"
2299,"M,56,13"
2300,"F,25,12"
2301,"M,50,12"
2302,"M,50,17"
2303,"M,45,12"
2304,"M,50,20"
2305,"F,18,4"
2306,"M,25,17"
2307,"F,45,16"
2308,"F,45,0"
2309,"M,45,12"
2310,"F,25,4"
2311,"M,45,0"
2312,"F,50,6"
2313,"F,25,1"
2314,"M,56,7"
2315,"M,35,0"
2316,"F,45,9"
2317,"M,56,7"
2318,"M,35,7"
2319,"F,50,1"
2320,"M,25,7"
2321,"F,56,13"
2322,"M,35,3"
2323,"M,35,17"
2324,"F,18,4"
2325,"M,18,4"
2326,"M,18,10"
2327,"M,56,7"
2328,"F,56,15"
2329,"M,45,7"
2330,"M,56,1"
2331,"M,56,14"
2332,"M,50,6"
2333,"F,56,7"
2334,"M,50,17"
2335,"M,35,18"
2336,"M,35,17"
2337,"M,45,17"
2338,"F,56,3"
2339,"M,35,2"
2340,"M,56,1"
2341,"M,35,3"
2342,"F,45,1"
2343,"M,25,12"
2344,"M,35,16"
2345,"F,1,10"
2346,"M,35,1"
2347,"M,50,12"
2348,"M,25,8"
2349,"M,18,4"
2350,"F,25,0"
2351,"M,50,13"
2352,"F,35,9"
2353,"M,35,11"
2354,"F,45,9"
2355,"F,50,16"
2356,"F,35,14"
2357,"F,56,6"
2358,"M,56,13"
2359,"M,50,6"
2360,"M,56,7"
2361,"M,25,14"
2362,"M,50,14"
2363,"F,56,9"
2364,"M,50,7"
2365,"F,45,16"
2366,"F,25,9"
2367,"F,56,13"
2368,"M,35,14"
2369,"M,50,1"
2370,"F,35,7"
2371,"F,45,7"
2372,"M,45,7"
2373,"M,25,14"
2374,"F,50,7"
2375,"M,25,1"
2376,"M,35,0"
2377,"M,25,3"
2378,"M,18,18"
2379,"M,25,4"
2380,"F,35,9"
2381,"M,50,13"
2382,"F,25,14"
2383,"M,35,17"
2384,"F,45,2"
2385,"F,25,0"
2386,"M,25,17"
2387,"M,56,5"
2388,"M,25,16"
2389,"F,25,6"
2390,"M,50,18"
2391,"F,56,3"
2392,"M,56,13"
2393,"M,35,6"
2394,"M,35,7"
2395,"F,18,0"
2396,"F,35,11"
2397,"M,25,0"
2398,"M,35,17"
2399,"F,25,16"
2400,"M,25,4"
2401,"M,45,17"
2402,"M,18,4"
2403,"M,18,7"
2404,"M,50,8"
2405,"F,56,12"
2406,"M,35,16"
2407,"F,45,1"
2408,"F,35,9"
2409,"M,56,7"
2410,"F,35,14"
2411,"M,56,13"
2412,"F,56,7"
2413,"M,25,1"
2414,"M,25,7"
2415,"M,45,7"
2416,"M,45,1"
2417,"F,1,10"
2418,"M,25,0"
2419,"M,50,7"
2420,"M,35,7"
2421,"F,50,9"
2422,"F,45,9"
2423,"M,25,17"
2424,"F,35,14"
2425,"M,56,0"
2426,"F,25,14"
2427,"M,45,17"
2428,"M,25,2"
2429,"M,25,4"
2430,"F,25,4"
2431,"M,25,4"
2432,"M,25,4"
2433,"M,25,4"
2434,"M,25,4"
2435,"M,25,7"
2436,"M,25,4"
2437,"M,35,1"
2438,"M,45,17"
2439,"M,50,17"
2440,"F,45,6"
2441,"M,35,17"
2442,"F,35,0"
2443,"F,45,4"
2444,"M,25,0"
2445,"M,18,7"
2446,"M,25,14"
2447,"M,35,6"
2448,"M,56,13"
2449,"M,45,16"
2450,"M,45,12"
2451,"M,45,7"
2452,"M,25,7"
2453,"M,18,0"
2454,"M,35,7"
2455,"M,25,5"
2456,"M,25,0"
2457,"M,25,7"
2458,"M,50,7"
2459,"F,50,1"
2460,"M,18,4"
2461,"M,35,1"
2462,"M,25,7"
2463,"F,18,4"
2464,"M,50,6"
2465,"M,25,15"
2466,"M,1,10"
2467,"M,50,1"
2468,"M,25,4"
2469,"M,35,18"
2470,"M,50,13"
2471,"M,25,18"
2472,"M,25,12"
2473,"M,25,12"
2474,"F,25,18"
2475,"M,50,12"
2476,"M,45,0"
2477,"M,50,1"
2478,"F,25,1"
2479,"F,18,20"
2480,"M,35,14"
2481,"F,50,3"
2482,"M,56,13"
2483,"M,45,5"
2484,"M,35,14"
2485,"M,18,12"
2486,"M,45,7"
2487,"F,45,2"
2488,"F,35,9"
2489,"M,25,12"
2490,"M,35,7"
2491,"F,45,2"
2492,"M,45,2"
2493,"M,18,4"
2494,"F,18,4"
2495,"M,50,1"
2496,"F,50,14"
2497,"M,56,18"
2498,"M,50,0"
2499,"M,56,1"
2500,"M,25,15"
2501,"M,56,13"
2502,"M,35,17"
2503,"M,25,7"
2504,"M,25,7"
2505,"F,25,14"
2506,"M,25,4"
2507,"F,35,3"
2508,"M,25,5"
2509,"M,25,7"
2510,"M,25,7"
2511,"F,45,14"
2512,"M,56,1"
2513,"M,56,14"
2514,"M,45,12"
2515,"F,45,6"
2516,"F,35,9"
2517,"M,25,7"
2518,"F,45,2"
2519,"F,56,2"
2520,"M,35,17"
2521,"M,18,11"
2522,"M,25,17"
2523,"F,56,9"
2524,"F,35,1"
2525,"M,56,13"
2526,"M,35,15"
2527,"M,56,0"
2528,"F,35,9"
2529,"M,18,0"
2530,"F,45,7"
2531,"F,56,13"
2532,"F,25,3"
2533,"F,50,6"
2534,"F,56,2"
2535,"M,56,13"
2536,"M,35,11"
2537,"M,56,13"
2538,"M,35,7"
2539,"F,45,6"
2540,"F,35,5"
2541,"F,45,13"
2542,"F,35,0"
2543,"M,45,1"
2544,"M,56,13"
2545,"F,56,13"
2546,"F,35,0"
2547,"F,35,6"
2548,"M,56,13"
2549,"M,50,7"
2550,"M,25,12"
2551,"F,25,9"
2552,"M,25,7"
2553,"M,25,1"
2554,"M,56,7"
2555,"M,25,4"
2556,"F,18,19"
2557,"M,56,17"
2558,"M,18,10"
2559,"F,45,6"
2560,"M,25,15"
2561,"M,18,0"
2562,"M,45,13"
2563,"F,35,20"
2564,"M,35,5"
2565,"M,35,17"
2566,"M,25,0"
2567,"M,25,17"
2568,"M,45,0"
2569,"F,56,14"
2570,"M,35,17"
2571,"M,35,14"
2572,"M,45,16"
2573,"M,50,6"
2574,"M,35,7"
2575,"M,18,17"
2576,"M,25,7"
2577,"M,50,7"
2578,"M,35,15"
2579,"F,45,1"
2580,"M,25,11"
2581,"F,25,1"
2582,"M,35,7"
2583,"F,56,1"
2584,"M,45,15"
2585,"M,25,20"
2586,"M,35,7"
2587,"F,56,13"
2588,"M,25,0"
2589,"M,18,4"
2590,"M,18,1"
2591,"M,50,7"
2592,"M,56,16"
2593,"M,35,7"
2594,"M,18,4"
2595,"M,50,7"
2596,"F,50,0"
2597,"M,25,17"
2598,"M,25,12"
2599,"M,25,14"
2600,"M,35,16"
2601,"M,45,12"
2602,"M,25,17"
2603,"M,25,0"
2604,"M,35,7"
2605,"M,50,7"
2606,"F,56,0"
2607,"F,25,1"
2608,"F,50,12"
2609,"M,45,7"
2610,"M,25,3"
2611,"F,45,3"
2612,"M,35,1"
2613,"M,25,7"
2614,"M,25,7"
2615,"M,35,7"
2616,"F,45,15"
2617,"F,18,4"
2618,"M,35,12"
2619,"M,18,4"
2620,"M,18,0"
2621,"F,35,6"
2622,"M,56,1"
2623,"F,35,0"
2624,"M,35,7"
2625,"M,56,1"
2626,"M,25,1"
2627,"F,25,2"
2628,"M,25,11"
2629,"F,18,5"
2630,"F,50,1"
2631,"M,56,0"
2632,"F,35,9"
2633,"M,56,1"
